id,category,query1,query2,label
1268,哮喘,过敏性哮喘都有哪些症状,怎么确诊过敏性哮喘,0
1269,上呼吸道感染,孩子上呼吸道感染用什么药管用,上呼吸道感染吃罗红霉素有效果吗,0
1270,哮喘,什么叫做咳嗽变异性哮喘,什么是变异性咳嗽哮喘？,1
1271,感冒,哺乳期感冒吃什么药效果好？,哺乳期母亲感冒，宝宝需要暂停喂奶吗？,0
1272,感冒,哺乳期吃了感冒药什么时候可以喂奶,哺乳期吃过感冒药多长时间可以喂奶？,1
1273,支原体肺炎,得支原体肺炎如何是好？,支原体肺炎怎么诊断？,0
1274,咳血,肾阴虚吃川黄口服液百令胶囊归还有哪种药,肾阴虚该怎样治疗,0
1275,感冒,不到5岁小孩老是感冒有什么法？,如何预防不到5岁小孩老是感冒？,1
1276,肺炎,打一次23价肺炎疫苗用多少钱,打过23价肺炎疫苗能喝中药吗,0
1277,支原体肺炎,治疗小儿支原体肺炎方法是什么？,小儿肺炎支原体肺炎有没有后遗症?,0
1278,感冒,普通感冒跟病毒性感冒的区别有什么,病毒性感冒的标志是什么?,0
1279,感冒,宝宝流清鼻涕，能吃什么药？,宝宝流清鼻涕感冒，吃什么药好？,1
1280,哮喘,哮喘病患者还能跑步锻炼吗？,哮喘病患者能否跑步运动？,1
1281,上呼吸道感染,鼻渊通窍颗粒是用来冶疗鼻咽炎的吗,鼻炎的症状有哪些,0
1282,肺炎,新型冠状病毒咳嗽咳痰吗,咳嗽会咳成肺炎吗,0
1283,感冒,怀孕五个多月感冒怎么做好,怀孕五个多月感冒了如何用药,1
1284,感冒,之前感冒了几天一直没好怎么回事,之前感冒了几天一直没好什么感冒药见效快,0
1285,哮喘,变异性哮喘的症状有哪些，有白痰吗？,变异性哮喘的症状有什么表现会有白痰吗？,1
1286,肺炎,卡氏肺孢子虫性肺炎的症状是什么？,卡氏肺孢子虫性肺炎是什么导致的？,0
1287,肺气肿,肺气肿是如何引起的?,肺气肿好不好治？,0
1288,感冒,有什么好的办法可以预防感冒的发生？,预防鼻炎有什么小妙招,0
1289,肺气肿,肺气肿肺大泡怎样保养,肺气肿及肺大泡如何治疗和保养,1
1290,支原体肺炎,顺尔宁能治疗支原体肺炎吗？,患支原体肺炎，顺尔宁能治疗这个吗？,1
1291,咳血,达仁堂益肺清化膏是怎么使用的？,达仁堂益肺清化膏适合儿童服用吗？,0
1292,肺炎,肺炎会引起反复发烧吗,肺炎能导致反复发烧吗,1
1293,感冒,怀孕感冒吃了感冒清该怎么办才好,怀孕感冒吃了感冒清有什么影响吗,1
1294,感冒,吃感冒药会不会影响月经推迟,吃感冒药会不会影响月经推迟,1
1295,感冒,六个月的宝宝有点流鼻涕采取什么办法？,六个月的宝宝有点流鼻涕怎么治？,1
1296,感冒,一个月的宝宝感冒了怎么办呀,婴儿感冒没有别的症状不用药可以吗,0
1297,感冒,预防感冒的办法是什么,有什么好的办法可以预防感冒的发生？,1
1298,肺气肿,肺气肿有必要做手术吗？,肺气肿需做手术吗,1
1299,上呼吸道感染,孩子上呼吸道感染用什么药管用,孩子发热吃什么药最有效,0
1300,感冒,怀孕21周，感冒了有什么办法？,怀孕期间不小心感冒了该怎么办？,1
1301,肺气肿,肺气肿老人冬天咳嗽，为什么呢,老人肺气肿怎么引起的,0
1302,感冒,吃感冒药会不会影响月经推迟,吃感冒药会不会影响例假推迟,1
1303,感冒,擤鼻涕把耳朵堵了应该怎么办,擤鼻涕把耳朵堵了怎么解决,1
1304,肺气肿,肺气肿的症状有什么？,患了肺气肿一般会有哪些症状表现啊,1
1305,肺炎,孩子得了肺炎要怎么治疗好？,宝宝肺炎有点喘怎么办,0
1306,肺气肿,治疗肺气肿的最佳方法是什么？,治疗肺气肿的最好的方法有哪哪些？,1
1307,肺炎,肺炎支原体抗体阳性，需要输液几天,肺炎支原体阳性转阴输液要多长时间,1
1308,咳血,富露施乙酰半胱氨酸颗粒对身体有危害吗,富露施乙酰半胱氨酸颗粒对身体有影响吗,1
1309,胸膜炎,胸膜炎治疗不当会有什么结果？,胸膜炎治疗不当会产生哪些后果？,1
1310,感冒,宝宝6个月大，有点流鼻涕怎么治？,六个月的宝宝有点流鼻涕是感冒了吗,0
1311,上呼吸道感染,中耳炎会使上呼吸道感染吗?,中耳炎能引起上呼吸道感染吗,1
1312,肺炎,宝宝反复肺炎怎样治疗,宝宝反复肺炎有后遗症吗,0
1313,肺气肿,患有肺气肿、慢支有好的治疗方法吗？,肺气肿，老慢支怎么治好？,1
1314,感冒,宝宝为老是流鼻涕是什么原因?,宝宝老是流鼻涕怎么回事?,1
1315,胸膜炎,"胸膜炎积水,需要怎么抽水",胸膜炎积水是什么引起的,0
1316,肺炎,大人肺炎的症状有哪些,成人肺炎有哪些症状,1
1317,肺气肿,肺气肿呼吸困难，气短，乏力如何是好？,肺气肿呼吸困难是怎么回事？,0
1318,肺气肿,肺气肿加心脏早搏骤停，怎么治疗?,怎样治疗肺气肿加心脏早搏骤停,1
1319,感冒,感冒期间呕吐难受是不是肠胃性感冒,胃肠型感冒能服用抗生素吗,0
1320,肺气肿,肺气肿该怎么治疗好？,肺气肿能治好吗,0
1321,感冒,九个月宝宝感冒流鼻涕怎么办,九个月宝宝流鼻涕有什么好办法,1
1322,支原体肺炎,顺尔宁能不能治疗支原体肺炎？,治疗支原体肺炎可以用顺尔宁吗？,1
1323,上呼吸道感染,六个月的宝宝鼻子不通顺喝了护彤有用吗,护彤和小葵花哪个比较好,0
1324,支原体肺炎,支原体肺炎感染，不打吊瓶可以吗？,支原体肺炎感染有什么症状？,0
1325,肺炎,肺炎支原体会不会传染,肺炎支原体具有传染性吗,1
1326,肺炎,23价肺炎疫苗一针是多钱,23价肺炎疫苗老人打几次,0
1327,上呼吸道感染,开空调会使上呼吸道感染吗？,开空调对人的呼吸道有什么影响？,0
1328,感冒,一来月经就感冒怎么办,为啥一来月经就感冒,1
1329,肺炎,2岁孩子肺炎治好要多久,2岁孩子肺炎治愈需要多久,1
1330,感冒,小宝宝感冒流鼻涕有什么好方法,宝宝鼻塞感冒流鼻涕该怎么办？,1
1331,感冒,布洛芬混悬液吃多了该怎么做？,小儿退烧药吃过量了有什么后果吗？,0
1332,感冒,宝宝一直流鼻涕是为什么,宝宝老是流鼻涕是什么原因?,1
1333,肺炎,23价肺炎疫苗必须打吗,23价肺炎疫苗能不能打,1
1334,感冒,怀孕了，但是感冒不能吃药，能喝煮的姜水吗？,怀孕26周了，感冒了生姜水可以喝吗,1
1335,肺气肿,肺气肿是一种什么疾病？,肺气肿是什么病？,1
1336,肺炎,宝宝反复肺炎怎样治疗,宝宝反复肺炎会影响智力吗,0
1337,感冒,排卵期感冒了，能怀孕吗,排卵期感冒是不是抵抗力下降,0
1338,肺炎,肺炎支原体抗体弱阳性意味着什么,肺炎支原体抗体弱阳性是怎么回事,1
1339,哮喘,治疗支气管炎效果最好的方法是什么?,支气管炎的最佳疗法是什么？,1
1340,胸膜炎,胸膜炎有可能引起脑袋胀痛吗,引起脑袋胀痛会是胸膜炎吗,1
1341,肺气肿,肺气肿影像报告应该咋写？,肺气肿病人要注意什么事项？,0
1342,感冒,吃感冒药会不会影响月经推迟,吃感冒药会对身体造成哪些不适,0
1343,肺气肿,肺气肿的症状有什么？,肺气肿症状有哪些？,1
1344,哮喘,治疗哮喘的最好方法是什么？,治疗哮喘最好的方法是什么？,1
1345,感冒,心脑供血不足要怎么办,心脑供血不足需要输液体吗,0
1346,感冒,感冒不停打喷嚏应该怎么样,打了两天的喷嚏，这是怎么回事，感冒会一直打喷嚏吗？,0
1347,咳血,急性大咯血会有什么症状呢？,急性大咯血的原因是什么？,0
1348,上呼吸道感染,儿童干咳服用复方桔梗止咳片有效果吗,复方桔梗止咳片的售价是多少,0
1349,哮喘,如何判断是否患有变异性哮喘,变异性哮喘怎样护理,0
1350,感冒,感冒头痛全身酸痛眼睛迷糊是为什么,感冒头痛全身酸痛眼睛迷糊怎么治,1
1351,支原体肺炎,儿童支原体肺炎吃几个疗程的阿奇霉素能好？,儿童支原体肺炎吃阿奇霉素过量了怎么办？,0
1352,哮喘,过敏性哮喘怎么办好,过敏性哮喘的过敏原因怎样才能知道,0
1353,支原体肺炎,扁桃体炎复发要补充什么呢,扁桃体炎老是反复复发需要补充什么呢,1
1354,胸膜炎,包裹性胸膜炎手术后是否会复发,包裹性胸膜炎手术后有什么需要注意的,0
1355,感冒,孩子感冒流鼻涕有什么办法？,小宝宝感冒流鼻涕咋办,1
1356,胸膜炎,之前患了胸膜炎现在好了是否会复发？,胸膜炎有哪些症状？,0
1357,感冒,刚怀孕感冒对胎儿有什么伤害？,怀孕感冒慢严舒柠可以吃吗？,0
1358,上呼吸道感染,银黄颗粒可以治疗上呼吸道感染吗,银黄颗粒能治疗上呼吸道感染吗,1
1359,胸膜炎,胸膜炎病人适宜喝羊奶粉吗？,胸膜炎是什么症状？,0
1360,感冒,孕妇感冒了，能影响胎儿吗,孕妇感冒了可以吃什么药呢？,0
1361,上呼吸道感染,怎样治疗因对药物过敏而休克的？,怎样救治因药物过敏性休克的？,1
1362,肺气肿,补肺丸治疗肺气肿吗,补肺丸哪个牌子好,0
1363,肺炎,13介肺炎疫苗有必要打吗?,23价肺炎疫苗用不用打,1
1364,感冒,总是感冒流鼻涕这可怎么治？,伤风感冒流鼻涕怎么办,0
1365,肺气肿,肺气肿能治愈好吗怎么治愈？,肺气肿能治好吗？,1
1366,肺炎,新型肺炎感染9个月婴儿,求助新生儿肺炎治疗,0
1367,肺气肿,咳嗽、喘不过来气、呼吸不通畅怎么治疗,咳嗽能治好吗？,0
1368,肺气肿,吸氧对肺气肿好吗？,肺气肿用吸氧机几升好,0
1369,肺炎,23价肺炎疫苗价格多少呢？,23价肺炎疫苗价格多少？,1
1370,肺炎,引起肺炎链球菌肺炎的原因是什么？,肺炎链球菌肺炎是怎么引发的？,1
1371,上呼吸道感染,服用葫芦兄弟阿奇霉素干混悬剂后出现恶心呕吐是不良反应吗,葫芦兄弟阿奇霉素干混悬剂对于治疗病毒感染有用吗,0
1372,上呼吸道感染,吃了驴肉能吃阿莫西林胶囊吗,阿莫西林胶囊和阿莫西林分散片一样吗,0
1373,肺炎,宝宝需要打肺炎疫苗吗？,宝宝要不要打肺炎疫苗？,1
1374,支原体肺炎,鼻塞喉咙痒可以吃点罗红霉素吗,鼻子堵喉咙痒咳嗽怎么治疗呢,0
1375,感冒,感冒流鼻涕可以吃什么药？,感冒流鼻涕是鼻炎吗,0
1376,肺气肿,身患结核病肠组肺气肿怎么吃食物好？,身患结核病肠组肺气肿那种食物更好？,1
1377,上呼吸道感染,儿童反复感染上呼吸道怎么办？,儿童上呼吸道感染如何预防？,0
1378,感冒,小宝宝感冒流鼻涕最简单的方法,小宝宝感冒流鼻涕是病毒性吗,0
1379,肺炎,23价肺炎疫苗必需要打吗,23价肺炎疫苗一定要打吗,1
1380,肺气肿,，我爸肺气肿好多年，能吃什么药?,，我爸肺气肿好多年，跑步能好吗?,0
1381,肺气肿,肺气肿的死亡几率大不大？,得了肺气肿还能活多久？,0
1382,肺炎,23价肺炎疫苗需要多少钱,打23价肺炎疫苗花费多少钱,1
1383,肺气肿,患有肺气肿能传染给家人吗？,得了肺气肿是否会传染给家人？,1
1384,哮喘,咳嗽变异性哮喘能治疗好吗,咳嗽变异性哮喘会胸闷吗？,0
1385,肺炎,小孩发烧一直不退怎么办？,小孩高烧反复不退怎么办？,1
1386,肺炎,打七价肺炎疫苗后孩子得了肺炎怎么办,为何打了7价肺炎的疫苗，宝宝身上起大片红,0
1387,感冒,小宝宝感冒流鼻涕咋办,小宝宝感冒流鼻涕怎么办才好,1
1388,上呼吸道感染,4岁上呼吸道感染低烧不退有什么办法,5岁低烧不退是病毒性感冒吗,0
1389,咳血,肾囊肿服用百令胶囊可以吗？,肾囊肿可以治疗吗？,0
1390,上呼吸道感染,回春散可以治疗咳嗽痰多吗,回春散的主要成分含有人工麝香吗,0
1391,感冒,怀孕23周6天，感冒有什么好办法,怀孕感冒了要怎样做,1
1392,肺炎,心脏衰竭如何治疗,心脏衰竭该怎么办,1
1393,上呼吸道感染,克拉霉素缓释片能不能饭后吃,克拉霉素缓释片可以长期吃吗,0
1394,上呼吸道感染,刚刚怀孕的第一个月吃氢溴酸右美沙芬分散片有影响吗？,刚刚怀孕的第一个月吃氢溴酸右美沙芬分散片可取吗？,1
1395,肺炎,咳嗽时间长了会引起肺炎吗,咳嗽久了会成肺炎吗,1
1396,感冒,来例假时感冒药能吃吗,感冒能吃阿莫西林吗,0
1397,肺气肿,肺气肿是什么病？严不严重？,肺气肿常见症状有什么？,0
1398,肺炎,小儿早期肺炎的症状是什么,早期小孩肺炎的症状有哪些,1
1399,感冒,小孩感冒发热吃药打针那个好？,小孩感冒发热吃那种药退烧效果好？,0
1400,胸膜炎,什么是结核性渗出性胸膜炎？,结核性渗出性胸膜炎有哪些症状？,0
1401,感冒,怀孕五个多月感冒怎么做好,怀孕五个多月感冒了有什么办法,1
1402,感冒,哺乳期腹股沟淋巴结肿大怎么治,哺乳期腹股沟淋巴结肿大在那侧,0
1403,咳血,服用达肺草治疗痰喘的效果如何,咳血能服用达肺草吗,0
1404,感冒,一直流鼻涕怎么做才好,一直流鼻涕是什么引起的,0
1405,肺气肿,肺气肿不停咳嗽怎么办？,肺气肿不停咳嗽如何缓解？,1
1406,感冒,不到5岁小孩老是感冒怎样治？,不到5岁小孩老是感冒采取什么办法？,1
1407,感冒,普通感冒和病毒性感冒有什么区别？,病毒性感冒有什么症状,0
1408,肺气肿,得了肺气肿如何治疗？,近期检查出患有了肺气肿能治愈吗？,0
1409,感冒,孕妇能不能经常闻风油精和花露水,孕妇经常闻花露水和风油精有影响吗,1
1410,感冒,宝宝流鼻涕就一定是感冒了吗,宝宝流鼻涕是不是感冒了？,1
1411,支原体肺炎,孩子得了支原体肺炎怎么办才好？,你家小孩子得了支原体肺炎该怎么做？,1
1412,感冒,回吸鼻涕中带血是因为什么,回吸鼻涕带血是怎么回事,1
1413,上呼吸道感染,圣泰清热解毒口服液可以治疗什么病,圣泰清热解毒口服液是中成药吗,0
1414,感冒,肠胃性感冒的发病症状都有什么,肠胃性感冒的症状特征有哪些,1
1415,肺气肿,肺气肿怎么预防？,肺气肿吃什么食物最好？,0
1416,上呼吸道感染,顺尔宁孟鲁司特钠颗粒治疗哮喘的效果如何,顺尔宁孟鲁司特钠颗粒的副作用是不是很多,0
1417,肺炎,新型肺炎潜伏期,新型肺炎的潜伏期多久,1
1418,肺气肿,肺气肿，平时怎样预防治疗？,怎么预防肺气肿的发生？,1
1419,感冒,感冒鼻塞流鼻涕吃什么药缓解,宝宝感冒鼻塞流鼻涕吃什么药,0
1420,感冒,孕妇感冒能吃什么感冒药,感冒可以适量喝红糖姜水吗,0
1421,肺炎,心脏衰竭如何治疗,心脏衰竭能活多久,0
1422,感冒,感冒嗓子疼的厉害该怎么治？,感冒嗓子疼的厉害吃什么消炎药？,0
1423,肺气肿,常见的肺气肿症状表现有哪些啊?,肺气肿常见症状有什么？,1
1424,感冒,妈妈感冒了还能喂奶吗？,妈妈感冒了宝宝能吃奶吗？,1
1425,肺气肿,治疗肺气肿能办慢性病门诊吗？,肺气肿要到慢性病门诊治疗吗？,1
1426,支原体肺炎,四环素洽疗解脲支原体效果怎么样？,四环素洽疗解脲支原体管用吗？,1
1427,上呼吸道感染,5岁大的小孩能用麝香祛痛搽剂吗？,麝香祛痛搽剂的使用方法是怎样的？,0
1428,感冒,排卵期前吃了感冒药影响怀孕吗,排卵期前吃感冒药能怀孕吗,1
1429,上呼吸道感染,阿莫西林主要治疗淋巴结发炎吗,淋巴结发炎可以用阿莫西林吗,1
1430,肺炎,肺炎早上起来咳血怎么治疗？,肺炎早上起来咳血如何治疗,1
1431,上呼吸道感染,金诃安儿宁颗粒能治哪些疾病？,金诃安儿宁颗粒主攻什么疾病？,1
1432,肺炎,一岁不到小孩肺炎吃哪种食物,一岁不到小孩肺炎吃食物要注意什么,1
1433,感冒,孕妇感冒可以吃什么药？,孕妇感冒有什么药可以用？,1
1434,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐，有什么办法？,1
1435,肺气肿,肺气肿应怎么治啊？能治好吗？,肺气肿能治愈好吗怎么治愈？,1
1436,肺炎,孩子肺炎怎么治疗好得迅速一点?,孩子的肺炎怎么治疗效果更好,1
1437,肺气肿,肺气肿引发心脏问题后还能打感冒预防针吗,打感冒预防针对肺气肿引发的心脏问题有影响吗？,1
1438,肺气肿,肺气肿病因严重程度怎么分类,肺气肿病情轻重有哪些分类？,1
1439,肺气肿,患了肺气肿可以办慢性病门诊治疗吗？,肺气肿是慢性病吗？,0
1440,上呼吸道感染,三联疗法的甲硝锉阿莫西林胶囊效果如何,儿童可以服用三联疗法的甲硝锉阿莫西林胶囊吗,0
1441,咳血,银诺克利肺片选哪个生产厂家的好呢,银诺克利肺片效果好的厂家是哪个,1
1442,肺炎,肺炎支原体抗体阳性，需要输液几天,肺炎支原体阳性要怎么做,0
