id,category,query1,query2,label
772,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染怎么治疗？,0
773,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染有什么症状？,0
774,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染如何预防？,0
775,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染能否不打吊瓶？,1
776,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染，不打吊瓶能行吗？,1
777,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染怎么办？,0
778,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染是什么症状？,0
779,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染吃什么药？,0
780,支气管炎,支气管炎治疗注射什么药？,支气管炎治疗能注射哪些药？,1
781,支气管炎,支气管炎治疗注射什么药？,支气管炎治疗又什么药可以注射？,1
782,支气管炎,支气管炎治疗注射什么药？,得支气管炎怎么治疗？,0
783,支气管炎,支气管炎治疗注射什么药？,支气管炎有什么症状？,0
784,支气管炎,支气管炎治疗注射什么药？,怎么诊断检查支气管炎？,0
785,支气管炎,支气管炎的症状及治疗方法是什么,支气管炎有什么症状治疗支气管炎的方法有哪些?,1
786,支气管炎,支气管炎的症状及治疗方法是什么,支气管炎有哪些症状有什么治疗方法？,1
787,支气管炎,支气管炎的症状及治疗方法是什么,肺炎衣原体与支气管炎有什么区别？,0
788,支气管炎,支气管炎的症状及治疗方法是什么,支气管炎培养及药敏的检验单怎么看？,0
789,支气管炎,支气管炎的症状及治疗方法是什么,小儿支原体与小儿支气管炎相同吗？,0
790,支气管炎,支气管炎要怎么诊断检查,怎么诊断检查支气管炎？,1
791,支气管炎,支气管炎要怎么诊断检查,怎么能诊断检查出支气管炎？,1
792,支气管炎,支气管炎要怎么诊断检查,"支气管炎,需要怎么治疗？",0
793,支气管炎,支气管炎要怎么诊断检查,支气管炎抽血检查要空腹吗？,0
794,支气管炎,支气管炎要怎么诊断检查,如何看支气管炎检查报告？,0
795,支气管炎,支气管炎博利康尼扎了7天停药3天又,支气管炎博利康尼扎了7天停药3天会怎么样？,1
796,支气管炎,支气管炎博利康尼扎了7天停药3天又,支气管炎博利康尼扎了7天停药3天会有什么后果？,1
797,支气管炎,支气管炎博利康尼扎了7天停药3天又,支气管炎博利康尼要扎几天？,0
798,支气管炎,支气管炎博利康尼扎了7天停药3天又,支气管炎博利康尼有什么副作用？,0
799,支气管炎,支气管炎博利康尼扎了7天停药3天又,支气管炎博利康尼能治什么病？,0
800,支气管炎,支气管炎，好了以后脸和耳朵红是怎么了？,支气管炎，好了以后脸和耳朵红是什么情况？,1
801,支气管炎,支气管炎，好了以后脸和耳朵红是怎么了？,支气管炎，好了以后脸和耳朵红是怎么回事？,1
802,支气管炎,支气管炎，好了以后脸和耳朵红是怎么了？,支气管炎有后遗症吗？,0
803,支气管炎,支气管炎，好了以后脸和耳朵红是怎么了？,支气管炎好治吗？,0
804,支气管炎,支气管炎，好了以后脸和耳朵红是怎么了？,支气管炎患者应该怎么治疗比较好呢？,0
805,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎吃什么药比较好？,1
806,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎适宜吃什么药？,1
807,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎有什么并发症？,0
808,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎病因是什么？,0
809,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎该怎么办？,0
810,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎应该吃什么药好？,1
811,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎最适宜吃什么药？,1
812,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎有什么症状？,0
813,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎是种什么病？,0
814,支气管炎,支气管炎支气管炎吃啥药好？,支气管炎支气管炎的病因是什么？,0
815,支气管炎,新生儿支气管炎症状？,新生儿支气管炎症状有哪些,1
816,支气管炎,新生儿支气管炎症状？,婴儿支气管炎症状表现是什么,1
817,支气管炎,新生儿支气管炎症状？,新生儿支气管炎严重吗？？,0
818,支气管炎,新生儿支气管炎症状？,新生儿支气管炎怎么办,0
819,支气管炎,新生儿支气管炎症状？,新生儿支气管炎如何治疗,0
820,支气管炎,晚上咳嗽，支气管炎有鸣声，吃什么药,晚上咳嗽，支气管炎有鸣声该服用什么药？,1
821,支气管炎,晚上咳嗽，支气管炎有鸣声，吃什么药,晚上咳嗽，支气管炎有鸣声，能吃什么药物？,1
822,支气管炎,晚上咳嗽，支气管炎有鸣声，吃什么药,咳嗽支气管炎怎么治疗？,0
823,支气管炎,晚上咳嗽，支气管炎有鸣声，吃什么药,咳嗽支气管炎严重吗？,0
824,支气管炎,晚上咳嗽，支气管炎有鸣声，吃什么药,支气管炎会不会传染？,0
825,支气管炎,有什么药可以预防小儿支气管炎复发吗,预防小儿支气管炎复发的药有什么？,1
826,支气管炎,有什么药可以预防小儿支气管炎复发吗,什么药能预防小儿支气管炎复发？,1
827,支气管炎,有什么药可以预防小儿支气管炎复发吗,小儿支气管炎如何预防？,0
828,支气管炎,有什么药可以预防小儿支气管炎复发吗,儿童支气管炎复发率高不？,0
829,支气管炎,有什么药可以预防小儿支气管炎复发吗,小儿支气管炎怎么护理？,0
830,支气管炎,有支气管炎，桂龙咳喘宁联邦克立停能否常吃,有支气管炎，桂龙咳喘宁联邦克立停可以长期服用吗？,1
831,支气管炎,有支气管炎，联邦克立停能否常吃,有支气管炎能经常吃联邦克立停吗？,1
832,支气管炎,有支气管炎，联邦克立停能否常吃,联邦克立停对有支气管炎的病人有副作用吗？,0
833,支气管炎,有支气管炎，联邦克立停能否常吃,联邦克立停可以治疗什么病？,0
834,支气管炎,有支气管炎，联邦克立停能否常吃,联邦克立停的注意事项是什么？,0
835,支气管炎,治支气管炎到北京德胜门中医院怎么样,北京德胜门中医院治疗支气管炎病效果如何？,1
836,支气管炎,治支气管炎到北京德胜门中医院怎么样,北京德胜门中医院治疗支气管炎病好不好？,1
837,支气管炎,治支气管炎到北京德胜门中医院怎么样,如何治疗支气管炎病？,0
838,支气管炎,治支气管炎到北京德胜门中医院怎么样,支气管炎病人平时应注意什么好？,0
839,支气管炎,治支气管炎到北京德胜门中医院怎么样,支气管炎病要住院吗？,0
840,支气管炎,治疗支气管炎的中药有哪些？,有哪些治疗支气管炎的中药？,1
841,支气管炎,治疗支气管炎的中药有哪些？,治疗支气管炎中药方法有哪些？,1
842,支气管炎,治疗支气管炎的中药有哪些？,中药治疗支气管炎的效果怎么样啊？,0
843,支气管炎,治疗支气管炎的中药有哪些？,有没有什么偏方可以根治支气管炎呢？,0
844,支气管炎,治疗支气管炎的中药有哪些？,支气管炎好治吗？,0
845,支气管炎,治疗支气管炎吃什么药好?,吃什么药治支气管炎疗效好,1
846,支气管炎,治疗支气管炎吃什么药好?,治疗支气管炎的药哪些疗效好,1
847,支气管炎,治疗支气管炎吃什么药好?,支气管炎使用药物治疗效果怎么样？,0
848,支气管炎,治疗支气管炎吃什么药好?,什么方法治支气管炎效果好,0
849,支气管炎,治疗支气管炎吃什么药好?,治疗效果好的支气管炎方法,0
850,支气管炎,混合性支气管炎的成因是什么,为什么会得混合性支气管炎？,1
851,支气管炎,混合性支气管炎的成因是什么,混合性支气管炎有什么病因？,1
852,支气管炎,混合性支气管炎的成因是什么,什么是混合性支气管炎？,0
853,支气管炎,混合性支气管炎的成因是什么,混合性支气管炎有哪些症状？,0
854,支气管炎,混合性支气管炎的成因是什么,混合性支气管炎严重吗？,0
855,支气管炎,用什么药物可以治疗支气管炎..,可以治疗支气管炎的药物有什么？,1
856,支气管炎,用什么药物可以治疗支气管炎..,什么药能治疗支气管炎？,1
857,支气管炎,用什么药物可以治疗支气管炎..,支气管炎是什么？,0
858,支气管炎,用什么药物可以治疗支气管炎..,支气管炎有什么症状？,0
859,支气管炎,用什么药物可以治疗支气管炎..,支气管炎传染吗？,0
860,支气管炎,"确诊患了咳嗽支气管炎,应该吃什么药",咳嗽支气管炎用药推荐有哪些,1
861,支气管炎,"确诊患了咳嗽支气管炎,应该吃什么药",确诊患了咳嗽支气管炎吃什么药最好,1
862,支气管炎,"确诊患了咳嗽支气管炎,应该吃什么药",咳嗽支气管炎的症状是什么,0
863,支气管炎,"确诊患了咳嗽支气管炎,应该吃什么药",咳嗽支气管炎能根治吗,0
864,支气管炎,"确诊患了咳嗽支气管炎,应该吃什么药",咳嗽支气管炎是怎样确诊的,0
865,支气管炎,经常感冒是支气管炎了吗,总是感冒，是不是支气管炎,1
866,支气管炎,经常感冒是支气管炎了吗,老是感冒，是不是支气管炎导致的,1
867,支气管炎,经常感冒是支气管炎了吗,经常感冒吃什么药,0
868,支气管炎,经常感冒是支气管炎了吗,经常感冒是什么症状,0
869,支气管炎,经常感冒是支气管炎了吗,经常感冒喝中药可以吗,0
870,支气管炎,老是咳嗽到底是不是咳嗽支气管炎,平时老是咳嗽是不是咳嗽支气管炎,1
871,支气管炎,老是咳嗽到底是不是咳嗽支气管炎,老是咳嗽他是支气管炎么,1
872,支气管炎,老是咳嗽到底是不是咳嗽支气管炎,咳嗽支气管炎能治愈吗,0
873,支气管炎,老是咳嗽到底是不是咳嗽支气管炎,咳嗽支气管炎严重吗,0
874,支气管炎,老是咳嗽到底是不是咳嗽支气管炎,咳嗽支气管炎会遗传吗,0
875,支气管炎,衣原体肺炎和支气管炎哪个严重,支气管炎和衣原体肺炎哪个比较严重？,1
876,支气管炎,衣原体肺炎和支气管炎哪个严重,支气管炎和衣原体肺炎哪一种严重些？,1
877,支气管炎,衣原体肺炎和支气管炎哪个严重,支原体和衣原体是怎么感染的？,0
878,支气管炎,衣原体肺炎和支气管炎哪个严重,支气管炎和衣原体感染有什么区别？,0
879,支气管炎,衣原体肺炎和支气管炎哪个严重,儿童支原体衣原体感染的症状是什么？,0
880,支气管炎,过敏性咳嗽和支气管炎有什么区别,过敏性咳嗽和支气管炎的区别是什么？,1
881,支气管炎,过敏性咳嗽和支气管炎有什么区别,过敏性咳嗽和支气管炎有怎样的区别？,1
882,支气管炎,过敏性咳嗽和支气管炎有什么区别,咳嗽发憋是支气管炎吗？,0
883,支气管炎,过敏性咳嗽和支气管炎有什么区别,支气管炎的症状是什么？,0
884,支气管炎,过敏性咳嗽和支气管炎有什么区别,支气管炎引发咳嗽怎么办？,0
885,支气管炎,支气管炎不能吃什么食物？,支气管炎患者什么食物不能吃？,1
886,支气管炎,支气管炎不能吃什么食物？,支气管炎忌吃什么食物？,1
887,支气管炎,支气管炎不能吃什么食物？,支气管炎发作是什么症状？,0
888,支气管炎,支气管炎不能吃什么食物？,支气管炎是对什么过敏？,0
889,支气管炎,支气管炎不能吃什么食物？,支气管炎是什么？,0
890,支气管炎,支气管炎会不会引发生命危险,支气管炎会不会导致死亡,1
891,支气管炎,支气管炎会不会引发生命危险,支气管炎能不能引发生命危险致人死亡,1
892,支气管炎,支气管炎会不会引发生命危险,支气管炎最佳治疗方法是什么,0
893,支气管炎,支气管炎会不会引发生命危险,支气管炎是怎样引起的,0
894,支气管炎,支气管炎会不会引发生命危险,支气管炎的后遗症有哪些,0
895,支气管炎,支气管炎反复发作怎么办,支气管炎反复发作该怎么处理？,1
896,支气管炎,支气管炎反复发作怎么办,支气管炎反复发作如何是好？,1
897,支气管炎,支气管炎反复发作怎么办,为什么支气管炎反复发作？,0
898,支气管炎,支气管炎反复发作怎么办,支气管炎有哪些症状？,0
899,支气管炎,支气管炎反复发作怎么办,支气管炎反复发作不用治吗？,0
900,支气管炎,支气管炎发作用什么药有效,支气管炎发作用什么药管用？,1
901,支气管炎,支气管炎发作用什么药有效,支气管炎发作时用什么药见效快？,1
902,支气管炎,支气管炎发作用什么药有效,支气管炎发作有什么症状？,0
903,支气管炎,支气管炎发作用什么药有效,支气管炎发作怎么办？,0
904,支气管炎,支气管炎发作用什么药有效,支气管炎与支气管炎病有什么区别？,0
905,支气管炎,支气管炎和一般支气管炎有区别吗,支气管炎和一般支气管炎的区别是什么,1
906,支气管炎,支气管炎和一般支气管炎有区别吗,支气管炎和一般支气管炎一样吗,1
907,支气管炎,支气管炎和一般支气管炎有区别吗,支气管炎能根治吗,0
908,支气管炎,支气管炎和一般支气管炎有区别吗,支气管炎应该吃什么药,0
909,支气管炎,支气管炎和一般支气管炎有区别吗,支气管炎能怀孕吗,0
910,支气管炎,支气管炎和支气管炎是一样病吗,支气管炎和支气管炎是同一种病吗？,1
911,支气管炎,支气管炎和支气管炎是一样病吗,支气管炎和支气管炎属于一样的病吗？,1
